Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Mr_controller:ctrl_tick:D,Mr_controller:ctrl_pitch:D,Mr_controller:ctrl_roll:D,Mr_controller:ctrl_yaw:D,Mr_controller:ctrl_throttle:D,Controller:ctrl_mode:C,Mr_controller:mode_switch:D,Mr_controller:motor_state:D,Mr_controller:sig_level:D,Mr_controller:ctrl_level:D,Mr_controller:in_sim_mode:D,Mr_controller:max_height:D,Mr_controller:max_radius:D,Mr_controller:cur_plan_req:D,Mr_controller:cur_plan:D,Mr_controller:cur_mis_type:D,Mr_controller:cur_mis_req:D,Mr_controller:is_soaring_up:D,Mr_controller:CL_tors:D,Mr_controller:D2H_x:D,Mr_controller:D2H_y:D,Mr_controller:D2H_type:D,Mr_controller:temp_level:D,Mr_controller:throw_fly_inairT:D,Mr_controller:in_wifi:D,Mr_controller:height_level:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:video_lost,RC_Info:frame_lost,RC_Info:sky_con,RC_Info:gnd_con,RC_Info:connected,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:A:D,RC_Info:E:D,RC_Info:T:D,RC_Info:R:D,RC_Info:U:D,RC_Info:lat:D,RC_Info:lon:D,RC_Info:gps_state:D,RC_Info:pro_rc_enable_flag:D,RC_Info:pro_rc_tilt_perc:D,RC_Info:pro_rc_vert_perc:D,RC_Info:pro_rc_tors_perc:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,AirSpeed:comp_alti:D,AirSpeed:wind_spd:D,AirSpeed:vel_level:D,eventLog,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,CtrlAllocation:raw_tilt_x,CtrlAllocation:raw_tilt_y,CtrlAllocation:raw_tors,CtrlAllocation:raw_lift,CtrlAllocation:fix_tilt_x,CtrlAllocation:fix_tilt_y,CtrlAllocation:fix_tor,CtrlAllocation:fix_lift,CtrlAllocation:bound_max,CtrlAllocation:bound_min,CtrlAllocation:tors_limit_scale,CtrlAllocation:tilt_scale,CtrlAllocation:lift_diff:C,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,CtrlVelVert:vel_cmd,CtrlVelVert:vel_before,CtrlVelVert:vel_after,CtrlVelVert:vel_fdbk,CtrlVelVert:vel_tag,CtrlVelVert:vel_diff,Attribute|Value,ConvertDatV3,4.3.0
702257976,101.198,113.9589739,22.54265422,104.53067,104.53067,4.430672166,,15,1.83278198,5.228254399,-0.121547465,0.007040066,0.0063021,-1.0037119,1.0037564,0.4359837,7.604606,0.7966943,7.6586447,-0.43938062,0.13935426,8.45E-04,0.46095082,0.460950043,1493,3,136,1499,0.55,-0.121547465,5.536841045,160.6037667,160.7253142,359.8784525,0.051639046,0.173186511,-18.4117606,7.700367452,-4.617052783,4.617052783,-0.338098719,0.13337978,-0.021287879,0.101281897,-0.005974479,-0.022132849,22.54264742,113.958977,FALSE,FALSE,1.93762031,-6.209361555,10.32941704,,19.80153104,162.4014774,162.4014774,0.9988318,0.016025078,0.045586493,-3.30E-04,-0.88145274,0.31061172,0.091113366,0,0,0,55,55,4096,0,43036,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,222,7141,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.671003,7.3909464,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1310,1538,-23.18779527,378,431,1271,1394,-38.33089945,200,182,188,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9993757,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97300,5,4.5,4.4,0.123,-0.22416255,-0.75740004,0.10149296,40.50586,-0.22416255,-0.75740004,0.10149296,40.50586,41.098434,0,1,1,0,2,60.87,60.49,61.44,61.52,0.9988318,0.016025078,0.045586493,-3.30E-04,-1.836231649,-5.227046545,-0.045962887,104.53067,8.45E-04,0.091113366,0,0,1,0,0,0,0,2,0,,,
702408705,101.231,113.9589739,22.54265408,104.530594,104.530594,4.430595872,,15,1.86262456,5.375351865,-0.113045719,0.005133721,0.006084725,-0.9975608,0.99759257,0.05707203,2.3233447,-0.89603734,2.4907973,-0.47082418,0.15036105,0.003806915,0.49426547,0.494250802,1493,2,140,1499,0.55,-0.113045719,5.685354517,160.8209527,160.9339984,359.8869543,0.09748957,0.210535289,-18.42831999,7.705638563,-4.616966387,4.616966387,-0.338098719,0.13337978,-0.021287879,0.132725463,-0.016981267,-0.025094794,22.54264727,113.958977,FALSE,FALSE,1.950950324,-6.204309208,10.47890545,,19.81822796,162.3094819,162.3094819,0.99876827,0.016282115,0.04686936,-2.23E-04,-0.9092989,0.31652987,0.07492288,0,0,0,55,55,4096,0,43050,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,222,7142,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.67979,7.393734,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,701,394,1303,1531,-23.17103377,378,431,1271,1394,-38.10241986,200,182,186,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9988458,0.002,0,0.002,,1000000,0,0.35754958,0,   7142 [L-FMU][DB]FATAL ERROR fail to fill data 278 for invalid src,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97300,5,4.5,4.4,0.123,-0.17808066,-0.3504491,0.06875618,40.57304,-0.17808066,-0.3504491,0.06875618,40.57304,40.87801,0,1,1,0,2,61.09,60.8,61.27,61.36,0.9987881,0.01622334,0.04646595,-2.68E-04,-1.858556816,-5.328129069,-0.055755675,104.53064,0.002609342,0.08162245,0,0,1,0,0,0,0,2,0,,,
702558909,101.265,113.958974,22.54265395,104.53045,104.53045,4.430450914,,15,1.854225097,5.410732445,-0.103428657,-4.15E-04,-0.006438498,-1.0032158,1.0032365,-0.33051178,-1.6962477,1.5903602,2.348561,-0.4982608,0.15985404,0.005884562,0.52330846,0.523275379,1493,2,141,1499,0.55,-0.103428657,5.716073017,161.0264547,161.1298833,359.8965713,0.097935619,0.201364276,-18.44347506,7.710490107,-4.616813836,4.616813836,-0.338098719,0.114210786,-0.021287879,0.160162077,-0.045643254,-0.02717244,22.54264713,113.9589771,FALSE,FALSE,1.946888258,-6.222077847,10.51716859,,19.83348256,162.2281679,162.2281679,0.998755,0.016205017,0.04717922,-1.38E-04,-0.91716266,0.31562704,0.06103207,0,0,0,55,55,4096,0,43062,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,222,7144,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.700888,7.4004645,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,707,394,1294,1526,-23.05170561,378,431,1271,1394,-38.07320295,202,182,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9988458,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97300,5,4.5,4.4,0.123,-0.16550183,-0.5596008,0.041567665,40.630272,-0.16550183,-0.5596008,0.041567665,40.630272,41.10143,0,1,1,0,2,61,60.76,61.41,61.52,0.998755,0.016234638,0.047169544,-1.52E-04,-1.859181996,-5.409093703,-0.070436353,104.53047,0.00556716,0.063355885,0,0,1,0,0,0,0,2,0,,,
702708989,101.298,113.958974,22.54265381,104.53024,104.53024,4.43024492,,15,1.819747605,5.375504181,-0.092140741,0.007293655,0.003727343,-1.0032231,1.0032566,-2.6817138,-2.1274354,1.1642072,3.6156533,-0.5257349,0.16924345,0.007558405,0.5523565,0.552304751,1493,2,140,1499,0.55,-0.092140741,5.671758603,161.2508299,161.3429706,359.9078593,0.093486746,0.185627487,-18.45945099,7.715624833,-4.616603176,4.616603176,-0.338098719,0.114210786,-0.021287879,0.187636182,-0.055032669,-0.028846284,22.54264699,113.9589771,FALSE,FALSE,1.941836579,-6.260871344,10.48977816,,19.84960729,162.1743524,162.1743524,0.9987743,0.015899854,0.046874236,-5.85E-05,-0.9127732,0.31012583,0.048073478,0,0,0,55,55,4096,0,43074,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7145,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.708332,7.4028506,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,711,394,1291,1525,-23.03049953,378,431,1271,1394,-38.17235369,203,182,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9988458,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97300,5,4.5,4.4,0.119,-0.717851,-2.8469381,0.016878376,40.682022,-0.717851,-2.8469381,0.016878376,40.682022,43.18583,0,1,1,0,2,60.1,59.2,62.34,63.07,0.9987605,0.01607868,0.047104746,-9.72E-05,-1.84103894,-5.401719722,-0.075703165,104.53035,0.00676978,0.054296818,0,0,1,0,0,0,0,2,0,,,
702859870,101.332,113.9589741,22.54265364,104.529945,104.529945,4.429947374,,15,1.729225591,5.158479415,-0.074006314,0.006911655,-0.002358415,-1.0075841,1.0076106,-4.098174,-12.684213,-0.92527014,13.361901,-0.55722123,0.17986478,0.009296704,0.585605,0.585531246,1493,1,134,1499,0.55,-0.074006314,5.4376423,161.4352685,161.5092749,359.9259937,0.11635178,0.190358094,-18.47921662,7.721997002,-4.616295704,4.616295704,-0.338098719,0.114210786,-0.021287879,0.219122515,-0.065653994,-0.030584583,22.54264681,113.9589772,FALSE,FALSE,1.949654998,-6.368127783,10.27218167,,19.86950056,162.1161303,162.1161303,0.9988734,0.015103537,0.044986155,3.40E-05,-0.8796385,0.2955943,0.033896472,0,0,0,55,55,4096,0,43088,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7147,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.729189,7.4095573,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,714,394,1294,1529,-23.18191502,378,431,1271,1394,-38.58582233,204,182,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99877393,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97300,5,4.5,4.4,0.119,-0.32284188,-0.566505,-0.037814967,40.712215,-0.32284188,-0.566505,-0.037814967,40.712215,41.378895,0,1,1,0,2,61.08,60.79,61.33,61.73,0.9988262,0.015434454,0.04591302,7.81E-06,-1.766820984,-5.264988408,-0.08213797,104.53004,0.008813541,0.040834233,0,0,1,0,0,0,0,2,0,,,
703010711,101.365,113.9589742,22.54265348,104.52965,104.52965,4.429649827,,15,1.556945181,4.640192607,-0.052555834,-0.009762557,0.001322602,-1.0074276,1.0074757,-5.6608396,-20.084171,0.6129254,20.875696,-0.58233,0.18829834,0.01034227,0.6121041,0.612016747,1495,1,121,1499,0.55,-0.052555834,4.892273652,161.4326148,161.4851707,359.9474442,0.087401542,0.139957376,-18.49705448,7.727760072,-4.615986978,4.615986978,-0.338098719,0.114210786,-0.021287879,0.244231269,-0.074087559,-0.031630149,22.54264665,113.9589772,FALSE,FALSE,1.962517483,-6.540722821,9.720066688,,19.88745017,162.0836129,162.0836129,0.99908817,0.013593918,0.040472288,9.18E-05,-0.79466605,0.26695022,0.024218295,0,0,0,55,55,4096,0,43100,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7149,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.75435,7.4176807,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,714,394,1303,1537,-23.66590492,378,431,1271,1394,-39.51562884,204,183,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99877393,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97400,5,4.5,4.4,0.123,-0.08441887,-0.052672654,-0.018350994,40.710773,-0.08441887,-0.052672654,-0.018350994,40.710773,40.82606,0,1,1,0,2,61.24,61.17,61.2,61.32,0.99908817,0.013593918,0.040472288,9.18E-05,-1.556093427,-4.640477974,-0.073582004,104.52965,0.01034227,0.024218295,0,0,1,0,0,0,0,2,0,,,
703162656,101.399,113.9589742,22.5426533,104.529274,104.529274,4.429275987,,15,1.29718327,3.90881503,-0.026702144,-0.008239603,0.008106484,-1.0016103,1.001677,-6.7451687,-22.160309,-1.0258087,23.186827,-0.6078628,0.19683835,0.010970589,0.6390327,0.638938568,1496,0,102,1499,0.55,-0.026702144,4.117171765,161.6379663,161.6646685,359.9732979,0.088231948,0.114934091,-18.51873296,7.734775487,-4.615597484,4.615597484,-0.465344745,0.114210786,-0.021287879,0.142518025,-0.082627564,-0.032258468,22.54264646,113.9589773,FALSE,FALSE,1.931668429,-6.820253328,8.949256972,,19.9093333,162.0504882,162.0504882,0.99935436,0.01132118,0.034099407,1.53E-04,-0.67062616,0.2228886,0.007556703,0,0,0,55,55,4096,0,43114,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7150,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.766075,7.421472,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,711,398,1307,1540,-24.7470522,378,431,1271,1394,-40.88838119,203,183,186,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99877393,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97400,5,4.5,4.4,0.123,-0.23190865,-1.3204213,-0.029088205,40.69672,-0.23190865,-1.3204213,-0.029088205,40.69672,41.82347,0,1,1,0,2,60.63,60.43,61.77,62.06,0.99924165,0.012340711,0.036929805,1.27E-04,-1.41267356,-4.23395267,-0.066812606,104.52944,0.010763958,0.01454265,0,0,1,0,0,0,0,2,0,,,
703319713,101.434,113.9589743,22.54265313,104.528946,104.528946,4.428947923,,15,1.041545249,3.170142694,-0.006065691,-0.004624405,-0.006045614,-0.9960651,0.99609417,-9.403684,-27.579367,-0.12509422,29.138742,-0.6260024,0.20282851,0.011205947,0.6581367,0.658041303,1497,0,82,1499,0.55,-0.006065691,3.336195507,161.8215534,161.8276191,359.9939343,0.056963395,0.063029087,-18.53804009,7.741029568,-4.615250243,4.615250243,-0.465344745,0.114210786,-0.021287879,0.160657626,-0.088617726,-0.032493826,22.54264628,113.9589774,FALSE,FALSE,1.928786544,-7.073988439,8.177241247,,19.92877518,162.0543855,162.0543855,0.99957615,0.009087059,0.02765956,1.99E-04,-0.54536635,0.1792465,0.002548454,0,0,0,55,55,4096,0,43126,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7152,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.787285,7.42834,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1297,1527,-25.54137622,378,431,1271,1394,-42.3040192,201,182,184,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99935424,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97400,5,4.5,4.4,0.123,-0.04987856,0.2860676,-0.038566776,40.67057,-0.04987856,0.2860676,-0.038566776,40.67057,40.87615,0,1,1,0,2,61.35,61.36,61,61.11,0.99954027,0.00947596,0.028800825,1.92E-04,-1.084798367,-3.301439684,-0.053225382,104.529,0.011176588,0.002713472,0,0,1,0,0,0,-1,2,1,,,
703471599,101.467,113.9589743,22.54265293,104.52855,104.52855,4.428551194,,15,0.715541743,2.218572294,0.0140092,0.002951199,0.004230724,-0.9997213,0.9997346,-10.968833,-27.667753,-1.5167379,29.801348,-0.6420614,0.20806798,0.011321886,0.6750284,0.674933436,1498,0,58,1499,0.55,0.0140092,2.330888301,162.145774,162.1317648,0.0140092,0.027683092,0.013673892,-18.56124804,7.74855006,-4.614837792,4.614837792,-0.465344745,0.114210786,-0.021287879,0.176716667,-0.093857198,-0.032609764,22.54264607,113.9589774,FALSE,FALSE,1.922970466,-7.432270187,7.174120081,,19.95209295,162.0521081,162.0521081,0.9997932,0.006240703,0.01935987,2.43E-04,-0.38241628,0.123459086,2.55E-04,0,0,0,55,55,4096,0,43140,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7153,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.799747,7.432378,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1291,1522,-26.62760841,378,431,1271,1394,-44.18166344,200,182,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99935424,0.002,0,0.002,,1000000,0,0.35754958,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97500,5,4.5,4.4,0.123,0.016352043,-0.10388999,-0.04369822,40.661488,0.016352043,-0.10388999,-0.04369822,40.661488,40.767086,0,1,1,0,2,61.1,61.18,61.23,61.27,0.9997932,0.006240703,0.01935987,2.43E-04,-0.714462976,-2.218918904,-0.041701056,104.52855,0.011321886,2.55E-04,0,0,1,0,0,0,-1,2,1,,,
703624550,101.501,113.9589744,22.54265276,104.52821,104.52821,4.428215501,,15,0.426790824,1.387770142,0.026480924,0.00168816,-0.00703534,-1.0098444,1.0098703,-9.633434,-29.549307,-1.4776213,31.115076,-0.65123135,0.21097119,0.011304336,0.6846451,0.684551767,1499,0,36,1499,0.55,0.026480924,1.451865675,162.9347258,162.9082449,0.026480924,0.010246764,-0.01623416,-18.58140811,7.755082366,-4.614485042,4.614485042,-0.465344745,0.114210786,0.007603698,0.185886603,-0.096760406,-0.003700637,22.54264589,113.9589775,FALSE,FALSE,1.927376019,-7.753836667,6.302217742,,19.97247653,162.037654,162.037654,0.9999198,0.003721373,0.012111058,2.76E-04,-0.24005856,0.07401229,-0.003244212,0,0,0,55,55,4096,0,43152,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7155,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.825258,7.4406433,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,704,394,1282,1514,-27.61449962,378,431,1271,1394,-45.88134194,201,182,179,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99935424,0.002,0,0.002,,1000000,0,0.35968956,0,   7154 [L-DBG1]realname limited:driver:APP_NEVER_CONNECT viechle:SUCCESS,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97500,5,4.5,4.4,0.123,0.06604978,0.17150961,-0.049397454,40.66189,0.06604978,0.17150961,-0.049397454,40.66189,40.879265,0,1,1,0,2,61.21,61.36,61.1,61.11,0.9998839,0.004563661,0.014540989,2.66E-04,-0.522460566,-1.666523934,-0.038060645,104.52832,0.011321152,-0.002290366,0,0,1,0,0,0,-1,2,1,,,
703774645,101.535,113.9589745,22.54265255,104.52782,104.52782,4.427818772,,15,0.091035489,0.410369577,0.034906152,0.009127082,0.002946207,-0.99126303,0.9913094,-10.926573,-28.95392,-0.9980884,30.963135,-0.6564934,0.21248141,0.011171396,0.6901136,0.690023149,1499,0,10,1499,0.55,0.034906152,0.420345195,167.5272857,167.4923796,0.034906152,6.07E-04,-0.034298858,-18.60525117,7.762803283,-4.614075234,4.614075234,-0.465344745,0.114210786,0.007603698,0.19114868,-0.098270624,-0.003567698,22.54264568,113.9589776,FALSE,FALSE,1.931459668,-8.103962529,5.275117868,,19.99652201,162.056119,162.056119,0.99999326,7.93E-04,0.003581383,3.07E-04,-0.07238516,0.016465416,-0.004885159,0,0,0,55,55,4096,0,43166,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,223,7157,0,0,0,0,Joystick,2,1,5,5,1,30,50,16,5,14,4,0,0,-17.851297,7.4490776,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,100,100,100,707,394,1279,1513,-28.69312979,378,431,1271,1394,-47.93787402,202,181,179,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999352,0.002,0,0.002,,1000000,0,0.35968956,0,,Joystick,OTHER,NONE,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,97500,5,4.5,4.4,0.123,0.11965575,0.4165578,-0.051556174,40.672264,0.11965575,0.4165578,-0.051556174,40.672264,41.10298,0,1,1,0,2,61.32,61.52,61.01,60.96,0.9999878,0.001207174,0.00478985,3.03E-04,-0.138163777,-0.548921604,-0.035433144,104.52787,0.011196995,-0.004655204,0,0,1,0,0,0,-1,2,1,,,
